BaseID,SecID,UserID,RSSI,IfStation,IfRSSI,ThermalNoise,SINR,RestOfInterference,Distance,
0,0,384,0,-97.00001080623197,20.23358558689081,-31.580245832058544,60.89847840045573
146,1,385,0,-97.00000007300719,8.326498674501451,-4.532566342735029,239.59533125732142
129,1,386,0,-97.00000016325336,12.888035606171513,-21.30870615923819,274.38679012599107
256,2,387,0,-97.0000000429619,11.773333805827448,-9.644583416588668,91.81027701063631
0,0,388,0,-97.00019264080129,44.04487513811386,-42.86858298763257,61.975348185901325
128,1,389,0,-97.00000414731052,17.272172450909295,-29.593505218747467,83.76238024195473
128,1,390,0,-97.00001090042583,36.140124317443295,-35.84284024603426,101.26431315447815
256,2,391,0,-97.00000391044988,30.281357821794202,-30.035471628791313,80.00930100070258
0,0,392,0,-97.00000016677998,9.654542381719935,-11.450066265983274,69.06337124500534
256,2,393,0,-97.00000059187362,16.944952490497087,-23.897615814999874,100.06204356983484
129,1,394,0,-97.0001041472007,28.98168195437131,-31.103150186613853,157.402329736289
129,1,395,0,-97.00000189728715,12.46494467842092,-22.835595834918962,146.50874946261007
135,1,396,0,-97.00002415983643,14.56846122734769,-18.245803909602802,395.39425439404374
128,1,397,0,-97.0000019325151,28.228868238674835,-32.42521592422354,105.80075832792761
128,1,398,0,-97.0002761839877,21.404549394818574,-33.09555066093333,86.98991200621695
256,2,399,0,-97.00001191745515,22.816996790264326,-27.629589835522665,89.51418179208218
256,2,400,0,-97.00000971622879,19.94622854178762,-27.628035706788204,34.75766535693007
15,0,401,0,-97.00000002596884,8.229325396239204,-13.152301847711872,308.48203236842846
256,2,402,0,-97.0007083520375,39.04082729275899,-43.383962708477895,61.08345359555393
0,0,403,0,-97.00000023210356,14.498284830217841,-16.419426061226147,46.44009980655124
0,0,404,0,-97.00000026583892,26.172839398791155,-27.936183935631608,82.35623868901824
259,2,405,0,-97.0000000452342,1.7375921400693528,-11.31634384839569,232.72624334717295
256,2,406,0,-97.00000014802764,5.09955517570674,-22.36055608875754,49.627014387934025
256,2,407,0,-97.00002272909877,35.18939791620376,-41.453781797411835,47.38348836734014
129,1,408,0,-97.00002800162099,7.191092061695677,-23.004492788993364,200.36885463519397
6,0,409,0,-97.00001050608462,9.326822095063875,-15.15534082872997,169.12358568822233
0,0,410,0,-97.00001474356038,20.844483896830454,-38.43670272849187,60.78674487216825
259,2,411,0,-97.00000046981502,22.6807530712382,-22.511068813709826,113.25911582455632
135,1,412,0,-97.0000167620699,10.844485818112005,-22.707704956538507,313.00858972753025
256,2,413,0,-97.00000724189161,39.04188257677327,-34.52828197416354,64.31611911668209
257,2,414,0,-97.00005597818635,12.769027463848232,-30.543585724664695,94.19706350134346
1,0,415,0,-97.00000230434509,13.039384966694826,-10.552460473988557,58.63101095054833
257,2,416,0,-97.00000206878852,13.621304330044666,-18.152674501148475,36.346214223797276
129,1,417,0,-97.00005621638299,40.24047803217641,-40.89173072948963,62.61595432517649
129,1,418,0,-97.00000278725706,27.678880323787723,-30.75091506482235,95.59391073911242
6,0,419,0,-97.0000001439894,4.70178963040226,-14.68308791274234,129.81186560745428
129,1,420,0,-97.0026889187698,25.56015476983218,-42.88586278082078,48.077856608825584
6,0,421,0,-97.0000056680091,5.641868217300988,-28.81716166664639,116.11303489413754
257,2,422,0,-97.00002174152948,23.57889245178778,-25.295985886731167,57.596544743649474
1,0,423,0,-97.00000047875625,16.705274233566215,-17.259473944303636,81.83983842548015
129,1,424,0,-97.00000037860512,20.177946202703936,-21.878232406373535,90.0577645686509
1,0,425,0,-97.00001224016802,28.15579668139702,-31.0428808636714,72.04499796169057
6,0,426,0,-97.00000389921253,22.550416031025506,-32.43252362031954,125.97153541756116
1,0,427,0,-97.00000140432476,14.53361435896776,-29.52185523475834,53.92519339599732
1,0,428,0,-97.0000094955458,30.010802741126057,-36.14450228307824,66.96209280058963
129,1,429,0,-97.00000540476944,38.70725937304178,-42.74647257605804,28.84141456734139
1,0,430,0,-97.0000543233144,29.66707046066611,-49.104243929148204,49.71314046197918
129,1,431,0,-97.00003147613455,44.01933185683596,-40.74962481988278,54.18115226467262
258,2,432,0,-97.00000020066003,14.777419651095968,-16.379634963741285,115.28270582662891
1,0,433,0,-97.00000048053943,14.220120538172957,-24.230777525706557,88.48585692107832
129,1,434,0,-97.0028958814798,24.269695644424857,-40.07295669408896,78.65918674699587
1,0,435,0,-97.00000016304055,18.17319708477524,-24.612809028959944,88.30308095005759
1,0,436,0,-97.00000158635983,32.60659580454556,-36.145226742830765,67.31705776999739
129,1,437,0,-97.00000134899042,32.23453193282066,-34.45136655235746,26.36037804510558
257,2,438,0,-97.0000067451991,26.3712739794084,-43.803121890780275,23.756773571945576
258,2,439,0,-97.00000014449883,23.396977599160095,-21.763751399940055,128.0925394519782
257,2,440,0,-97.00000437159578,9.565984056170961,-20.019416534411864,72.2850625175368
129,1,441,0,-97.00000159926708,37.15373059635684,-38.95910067337915,82.71585874784847
257,2,442,0,-97.00000124960867,19.573461729458018,-33.568028440583625,63.458996090024215
129,1,443,0,-97.00002466924991,10.991499833011012,-33.781194169195736,35.34477102759284
2,0,444,0,-97.00000016325836,6.894765992766949,-4.6829094810840415,61.120073695875405
0,0,445,0,-97.00046311895244,21.56059457211468,-36.21168399896881,128.91399805405348
2,0,446,0,-97.00009605656003,21.75578735446016,-35.44981662999509,95.48753144421357
2,0,447,0,-97.00000005658713,13.845441720776464,-14.94328936551862,92.65696178294348
266,2,448,0,-97.00000003387612,5.564274503418417,-10.108281168673754,120.75542765739482
258,2,449,0,-97.00002290744747,20.475663379223036,-17.89006882753959,96.39180065406073
130,1,450,0,-97.00000421070794,26.006796330806182,-24.544875388115987,86.54705948470301
258,2,451,0,-97.00000267466415,24.444282834193885,-27.04613305301518,52.88099077835082
130,1,452,0,-97.00000072228319,6.783298749480963,-29.17429141716232,104.05411693248848
0,0,453,0,-97.00000241323477,33.33525683521914,-34.15133394725036,132.6610541221777
258,2,454,0,-97.00069813679293,31.559318722325443,-36.27285567682549,47.24090683202783
266,2,455,0,-97.00034411928065,28.822603273091758,-36.953967899719096,184.50269063506977
136,1,456,0,-97.00000021274869,3.6038950997225214,-20.573894154040996,175.70874249661577
2,0,457,0,-97.00000301584507,0.6953802540247764,-21.995231270877053,66.36353003523249
258,2,458,0,-97.00000017186088,6.055174742734636,-15.081406068620547,80.47473844449681
2,0,459,0,-97.00001528820017,34.27981759530233,-44.532402509126086,32.14294755362139
136,1,460,0,-97.00000017437266,8.839705951983035,-8.653886122768316,108.05680191108016
130,1,461,0,-97.00000020805605,3.5849674606132282,-12.948082489325486,94.57970571057264
1,0,462,0,-97.00001373703212,31.079996505750252,-34.17665508797037,105.4595418207125
258,2,463,0,-97.00000297251599,38.384336087411924,-39.11897640779999,50.753082895791785
2,0,464,0,-97.0000054662275,32.59311795725927,-43.64613842514384,56.89964926051703
130,1,465,0,-97.00000129674675,32.127702470563165,-24.814521080760997,99.90829479010425
130,1,466,0,-97.00004606049853,11.88204809850916,-28.176144733016137,30.45268157637167
258,2,467,0,-97.00031476771959,51.972757315563385,-48.863480464776444,22.089128240980987
258,2,468,0,-97.00000311469064,27.816006586745715,-29.47240372117897,84.65699432080865
258,2,469,0,-97.00207945363758,23.862994910876623,-37.18636693958132,87.49561335812412
2,0,470,0,-97.00001765453055,12.375444975698855,-21.16808882428397,100.73706930067056
130,1,471,0,-97.00000110475442,13.036000348773925,-25.60669733201403,94.39024294033565
258,2,472,0,-97.00005983797917,30.434155418800657,-47.307518352135475,25.19802455718575
130,1,473,0,-97.00000647530227,19.070231614715595,-38.52114260201385,68.45056431433335
131,1,474,0,-97.00000454713674,15.940522970354735,-22.241106106934396,95.03357990332954
137,1,475,0,-97.00000004144006,7.206810262305282,-16.818410477793744,253.57989956036297
267,2,476,0,-97.00000028580921,0.15955159225039495,-2.9134900234854277,222.69197755324697
14,0,477,0,-97.00000020755881,11.061387236998996,-17.099100019271397,492.9562030740702
131,1,478,0,-97.00005263626862,34.26055705209792,-46.66260355342611,54.36048105258757
3,0,479,0,-97.00000035026173,27.39932900163032,-32.23605059174533,63.65013036507205
259,2,480,0,-97.00000220297204,21.85473085332994,-25.0447221935918,32.34927467226929
131,1,481,0,-97.00000051051828,28.024649909040676,-28.79816114706741,91.70116097599116
259,2,482,0,-97.0000007284633,7.6902265182696254,-32.382627315747776,52.00970133226187
130,1,483,0,-97.00000008123239,3.621765825272263,-5.496495406248009,244.3187959291152
130,1,484,0,-97.00000152777909,28.233439327458456,-29.69380909353189,126.99255164733901
259,2,485,0,-97.00061629067086,43.2489102224491,-35.91116826795388,68.96014902936365
3,0,486,0,-97.00012923766609,22.403422084235906,-31.374466958911306,64.58291229727435
131,1,487,0,-97.00000297344388,33.208543447667594,-30.23691713857424,64.40754509919391
4,0,488,0,-97.00000043723708,15.995294776856724,-21.543561660830846,116.48063276938305
12,0,489,0,-97.00002445034322,21.357323625412647,-27.800973307397747,125.22919267001478
259,2,490,0,-97.00002273770176,12.6148703082983,-28.736866135678405,101.03246025768549
259,2,491,0,-97.00015082439636,39.321259860844606,-51.909993730434294,40.31907607784526
259,2,492,0,-97.0000002879821,8.869145155592037,-14.500936990428864,63.18731360861642
3,0,493,0,-97.00000456471557,28.670549616696718,-40.25649655822993,40.51394893843622
259,2,494,0,-97.0000451724137,18.64947531611731,-38.30772247426845,39.489004064990084
3,0,495,0,-97.00000038012682,19.212418282288255,-26.8336458058724,94.50167881222845
131,1,496,0,-97.00000146615798,11.071339793594781,-23.489803970346088,69.22356057730717
4,0,497,0,-97.0000383507499,16.98045525725204,-22.160536620957842,146.07746631158446
3,0,498,0,-97.00000041649629,22.259071033435745,-14.373252551749191,82.53358492218409
3,0,499,0,-97.00000802837029,19.240604256632068,-27.505768020981396,63.00784044712252
259,2,500,0,-97.00010318036966,38.53714675311796,-45.95812186482421,59.31544087029015
4,0,501,0,-97.00000166179315,23.69835821414422,-28.528615812981624,172.30133029748634
131,1,502,0,-97.00000622876199,23.2996654387574,-40.99718629148065,25.639940405908607
131,1,503,0,-97.00000725571834,25.471191519419655,-44.56922953951559,72.16821848584354
268,2,504,0,-97.00000164836176,15.332694930056618,-29.30321061339184,115.11736900497363
14,0,505,0,-97.00000003471702,10.130497028513133,-13.6227198954955,140.8981680892667
4,0,506,0,-97.00019716670658,41.20433566612387,-40.738779358771765,62.387153204539146
128,1,507,0,-97.00000085407011,16.397832745833867,-17.828690011997175,138.25427755638975
4,0,508,0,-97.00000072834062,19.65292623805253,-22.22530941690882,78.16376881255255
4,0,509,0,-97.00000036054054,27.459214860144044,-25.206006394850448,91.63372403907236
260,2,510,0,-97.00000067255951,11.719264310648867,-12.909021496546437,87.67893585676266
132,1,511,0,-97.00001383747485,41.04435206319734,-42.369453122682046,60.25131805021447
260,2,512,0,-97.001964943053,29.503783754351623,-39.956241166680776,60.44890600814724
260,2,513,0,-97.00000802305091,32.59631908817802,-27.569100420113088,88.39670272883997
132,1,514,0,-97.0000006074931,1.649195566825881,-22.469476141034534,64.46527058757812
132,1,515,0,-97.00000637059662,24.18064872066239,-32.00746362713235,59.058168346272495
132,1,516,0,-97.00000006857816,19.35879771974922,-21.168755582065543,94.2024600692288
31,0,517,0,-97.0000001849705,7.715539750060131,-19.050549109241214,538.5253217977997
260,2,518,0,-97.00002601817239,40.12338674247309,-49.4648449178474,40.71562988221808
268,2,519,0,-97.00000213237985,12.156462055446454,-29.106461712627727,109.31320964988375
132,1,520,0,-97.00000125145337,20.381061797628433,-32.082079071539205,22.949039051190155
260,2,521,0,-97.00000223933854,1.2436038182212599,-11.408269583724904,89.15093320503388
260,2,522,0,-97.00007086043559,35.100224965574256,-42.295143892773325,67.94444958261249
128,1,523,0,-97.00000023786768,10.214114938634381,-4.163832152510127,256.4130735644431
4,0,524,0,-97.00055329436198,32.85603473719124,-33.16270256704568,100.60615833475433
132,1,525,0,-97.00000728023785,21.660197960407743,-32.52419586989927,101.82246614314114
128,1,526,0,-97.00000298891712,14.131916186007615,-21.890306693615788,119.79996525803854
260,2,527,0,-97.00000042980244,5.4314012951653865,-19.967638290631655,78.37235245312905
